Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
PHILADELPHIA PHILLIES,Garrett Stubbs,batted-ball,Pitcher,Handedness,2022,vs L,1.00,0.0%,50.0%,50.0%,0.0%,100.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,50.0%,50.0%,14,6,8
PHILADELPHIA PHILLIES,Garrett Stubbs,batted-ball,Pitcher,Handedness,2022,vs R,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,5,2,3
PHILADELPHIA PHILLIES,Zack Wheeler,batted-ball,Pitcher,Handedness,2022,vs L,1.20,24.8%,41.1%,34.1%,4.5%,9.1%,7.5%,0.0%,46.9%,30.8%,22.3%,17.7%,56.2%,26.2%,779,260,519
PHILADELPHIA PHILLIES,Zack Wheeler,batted-ball,Pitcher,Handedness,2022,vs R,1.58,19.0%,49.6%,31.4%,13.2%,2.6%,6.7%,0.0%,34.7%,32.2%,33.1%,23.1%,52.9%,24.0%,687,222,465
PHILADELPHIA PHILLIES,Cristopher Sánchez,batted-ball,Pitcher,Handedness,2022,vs L,4.25,8.7%,73.9%,17.4%,0.0%,0.0%,5.9%,0.0%,26.1%,52.2%,21.7%,30.4%,56.5%,13.0%,122,43,79
PHILADELPHIA PHILLIES,Cristopher Sánchez,batted-ball,Pitcher,Handedness,2022,vs R,1.47,15.9%,50.0%,34.1%,6.7%,20.0%,0.0%,0.0%,29.5%,54.5%,15.9%,11.4%,52.3%,36.4%,252,104,148
PHILADELPHIA PHILLIES,Seranthony Domínguez,batted-ball,Pitcher,Handedness,2022,vs L,0.92,26.5%,35.3%,38.2%,23.1%,7.7%,8.3%,0.0%,47.1%,14.7%,38.2%,11.8%,58.8%,29.4%,199,77,122
PHILADELPHIA PHILLIES,Seranthony Domínguez,batted-ball,Pitcher,Handedness,2022,vs R,1.92,11.6%,58.1%,30.2%,7.7%,7.7%,20.0%,0.0%,55.8%,27.9%,16.3%,11.6%,55.8%,32.6%,310,111,199
PHILADELPHIA PHILLIES,Brad Hand,batted-ball,Pitcher,Handedness,2022,vs L,1.57,33.3%,40.7%,25.9%,28.6%,0.0%,9.1%,100.0%,50.0%,35.7%,14.3%,28.6%,50.0%,21.4%,204,84,120
PHILADELPHIA PHILLIES,Brad Hand,batted-ball,Pitcher,Handedness,2022,vs R,0.95,17.8%,40.0%,42.2%,15.8%,0.0%,5.6%,0.0%,46.7%,31.1%,22.2%,17.8%,60.0%,22.2%,278,98,180
