Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
TEXAS RANGERS,Matt Bush,advanced,Pitcher,Handedness,2022,vs L,12.66,4.22,3.00,2.53,31.9%,10.6%,21.3%,.200,1.22,.217,61.2%,5.64,3.80
TEXAS RANGERS,Matt Bush,advanced,Pitcher,Handedness,2022,vs R,11.50,2.00,5.75,1.00,30.3%,5.3%,25.0%,.246,1.17,.326,78.1%,2.83,2.63
TEXAS RANGERS,Brock Burke,advanced,Pitcher,Handedness,2022,vs L,10.50,1.50,7.00,0.00,31.1%,4.4%,26.7%,.190,0.83,.276,70.0%,1.28,2.39
TEXAS RANGERS,Brock Burke,advanced,Pitcher,Handedness,2022,vs R,8.91,2.43,3.67,0.81,25.4%,6.9%,18.5%,.208,1.02,.259,97.3%,3.11,3.77
TEXAS RANGERS,Dennis Santana,advanced,Pitcher,Handedness,2022,vs L,4.61,3.95,1.17,0.00,13.0%,11.1%,1.9%,.174,1.02,.195,64.3%,3.40,5.15
TEXAS RANGERS,Dennis Santana,advanced,Pitcher,Handedness,2022,vs R,7.89,2.49,3.17,0.00,20.9%,6.6%,14.3%,.205,1.06,.262,45.8%,2.32,3.43
TEXAS RANGERS,José Leclerc,advanced,Pitcher,Handedness,2022,vs L,7.71,3.86,2.00,1.93,21.1%,10.5%,10.5%,.188,1.07,.167,27.8%,5.47,5.56
TEXAS RANGERS,José Leclerc,advanced,Pitcher,Handedness,2022,vs R,5.06,1.69,3.00,0.00,13.6%,4.5%,9.1%,.250,1.13,.294,85.7%,3.11,5.35
TEXAS RANGERS,Garrett Richards,advanced,Pitcher,Handedness,2022,vs L,5.87,2.35,2.50,0.00,18.5%,7.4%,11.1%,.180,0.85,.225,84.6%,2.59,3.56
TEXAS RANGERS,Garrett Richards,advanced,Pitcher,Handedness,2022,vs R,9.56,3.38,2.83,1.13,23.9%,8.5%,15.5%,.210,1.19,.256,57.3%,4.30,4.16
TEXAS RANGERS,Josh Sborz,advanced,Pitcher,Handedness,2022,vs L,8.10,8.10,1.00,2.70,20.0%,20.0%,0.0%,.250,1.80,.250,87.0%,7.91,6.25
TEXAS RANGERS,Josh Sborz,advanced,Pitcher,Handedness,2022,vs R,15.43,6.43,2.40,1.29,34.3%,14.3%,20.0%,.300,2.00,.471,47.6%,3.68,3.31
TEXAS RANGERS,Dane Dunning,advanced,Pitcher,Handedness,2022,vs L,7.52,4.82,1.56,1.35,17.9%,11.5%,6.4%,.298,1.74,.343,74.5%,5.25,4.64
TEXAS RANGERS,Dane Dunning,advanced,Pitcher,Handedness,2022,vs R,8.27,2.20,3.75,0.73,22.1%,5.9%,16.2%,.235,1.12,.283,71.7%,3.37,3.47
TEXAS RANGERS,Joe Barlow,advanced,Pitcher,Handedness,2022,vs L,5.27,3.95,1.33,0.66,14.0%,10.5%,3.5%,.184,1.10,.200,76.9%,4.65,5.55
TEXAS RANGERS,Joe Barlow,advanced,Pitcher,Handedness,2022,vs R,8.10,1.08,7.50,1.62,23.4%,3.1%,20.3%,.233,0.96,.250,59.3%,4.01,3.82
