Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
MINNESOTA TWINS,Luis Arraez,advanced,Batter,Handedness,2022,vs L as L,9.2%,10.8%,0.86,.224,.308,.276,.584,.052,.255,5,-2.2,.269,72
MINNESOTA TWINS,Luis Arraez,advanced,Batter,Handedness,2022,vs R as L,11.0%,7.2%,1.53,.378,.447,.494,.941,.116,.398,52,21.4,.412,173
MINNESOTA TWINS,Luis Arraez,advanced,Batter,Handedness,2022,vs L,9.2%,10.8%,0.86,.224,.308,.276,.584,.052,.255,5,-2.2,.269,72
MINNESOTA TWINS,Luis Arraez,advanced,Batter,Handedness,2022,vs R,11.0%,7.2%,1.53,.378,.447,.494,.941,.116,.398,52,21.4,.412,173
MINNESOTA TWINS,Carlos Correa,advanced,Batter,Handedness,2022,vs L as R,14.3%,20.8%,0.69,.288,.390,.439,.829,.152,.367,12,3.5,.366,141
MINNESOTA TWINS,Carlos Correa,advanced,Batter,Handedness,2022,vs R as R,8.7%,22.8%,0.38,.276,.340,.454,.794,.178,.321,30,5.8,.345,126
MINNESOTA TWINS,Carlos Correa,advanced,Batter,Handedness,2022,vs L,14.3%,20.8%,0.69,.288,.390,.439,.829,.152,.367,12,3.5,.366,141
MINNESOTA TWINS,Carlos Correa,advanced,Batter,Handedness,2022,vs R,8.7%,22.8%,0.38,.276,.340,.454,.794,.178,.321,30,5.8,.345,126
MINNESOTA TWINS,Byron Buxton,advanced,Batter,Handedness,2022,vs L as R,8.1%,31.1%,0.26,.250,.311,.618,.928,.368,.263,13,4.8,.391,158
MINNESOTA TWINS,Byron Buxton,advanced,Batter,Handedness,2022,vs R as R,8.1%,27.5%,0.29,.198,.284,.513,.798,.316,.184,29,5.0,.340,123
MINNESOTA TWINS,Byron Buxton,advanced,Batter,Handedness,2022,vs L,8.1%,31.1%,0.26,.250,.311,.618,.928,.368,.263,13,4.8,.391,158
MINNESOTA TWINS,Byron Buxton,advanced,Batter,Handedness,2022,vs R,8.1%,27.5%,0.29,.198,.284,.513,.798,.316,.184,29,5.0,.340,123
MINNESOTA TWINS,Max Kepler,advanced,Batter,Handedness,2022,vs L as L,12.2%,9.8%,1.25,.232,.329,.348,.677,.116,.242,9,-0.5,.303,96
MINNESOTA TWINS,Max Kepler,advanced,Batter,Handedness,2022,vs R as L,13.0%,16.5%,0.79,.245,.352,.413,.765,.168,.265,32,5.4,.340,122
MINNESOTA TWINS,Max Kepler,advanced,Batter,Handedness,2022,vs L,12.2%,9.8%,1.25,.232,.329,.348,.677,.116,.242,9,-0.5,.303,96
