Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
SAN DIEGO PADRES,Trent Grisham,advanced,Batter,Handedness,2022,vs L as L,7.1%,25.3%,0.28,0.198,0.263,0.337,0.6,0.14,0.237,8,-3.5,0.266,72
SAN DIEGO PADRES,Trent Grisham,advanced,Batter,Handedness,2022,vs R as L,13.5%,25.2%,0.53,0.191,0.307,0.325,0.632,0.134,0.242,22,-4.2,0.287,87
SAN DIEGO PADRES,Trent Grisham,advanced,Batter,Handedness,2022,vs L,7.1%,25.3%,0.28,0.198,0.263,0.337,0.6,0.14,0.237,8,-3.5,0.266,72
SAN DIEGO PADRES,Trent Grisham,advanced,Batter,Handedness,2022,vs R,13.5%,25.2%,0.53,0.191,0.307,0.325,0.632,0.134,0.242,22,-4.2,0.287,87
SAN DIEGO PADRES,Jake Cronenworth,advanced,Batter,Handedness,2022,vs L as L,7.6%,25.2%,0.3,0.254,0.344,0.377,0.721,0.123,0.329,16,1.3,0.323,111
SAN DIEGO PADRES,Jake Cronenworth,advanced,Batter,Handedness,2022,vs R as L,10.8%,17.3%,0.62,0.23,0.327,0.387,0.714,0.158,0.264,31,1.1,0.315,106
SAN DIEGO PADRES,Jake Cronenworth,advanced,Batter,Handedness,2022,vs L,7.6%,25.2%,0.3,0.254,0.344,0.377,0.721,0.123,0.329,16,1.3,0.323,111
SAN DIEGO PADRES,Jake Cronenworth,advanced,Batter,Handedness,2022,vs R,10.8%,17.3%,0.62,0.23,0.327,0.387,0.714,0.158,0.264,31,1.1,0.315,106
SAN DIEGO PADRES,Manny Machado,advanced,Batter,Handedness,2022,vs L as R,12.6%,13.7%,0.92,0.268,0.358,0.598,0.955,0.329,0.226,18,6.6,0.397,162
SAN DIEGO PADRES,Manny Machado,advanced,Batter,Handedness,2022,vs R as R,9.7%,21.9%,0.44,0.319,0.388,0.502,0.891,0.183,0.396,41,13.6,0.382,151
SAN DIEGO PADRES,Manny Machado,advanced,Batter,Handedness,2022,vs L,12.6%,13.7%,0.92,0.268,0.358,0.598,0.955,0.329,0.226,18,6.6,0.397,162
SAN DIEGO PADRES,Manny Machado,advanced,Batter,Handedness,2022,vs R,9.7%,21.9%,0.44,0.319,0.388,0.502,0.891,0.183,0.396,41,13.6,0.382,151
