Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
COLORADO ROCKIES,Connor Joe,advanced,Batter,Handedness,2022,vs L as R,12.0%,19.2%,0.63,0.315,0.408,0.463,0.871,0.148,0.398,22,7.3,0.383,135
COLORADO ROCKIES,Connor Joe,advanced,Batter,Handedness,2022,vs R as R,12.4%,20.5%,0.6,0.239,0.346,0.348,0.694,0.109,0.295,28,1.0,0.315,89
COLORADO ROCKIES,Connor Joe,advanced,Batter,Handedness,2022,vs L,12.0%,19.2%,0.63,0.315,0.408,0.463,0.871,0.148,0.398,22,7.3,0.383,135
COLORADO ROCKIES,Connor Joe,advanced,Batter,Handedness,2022,vs R,12.4%,20.5%,0.6,0.239,0.346,0.348,0.694,0.109,0.295,28,1.0,0.315,89
COLORADO ROCKIES,José Iglesias,advanced,Batter,Handedness,2022,vs L as R,2.2%,10.9%,0.2,0.322,0.359,0.483,0.841,0.161,0.347,15,4.1,0.366,123
COLORADO ROCKIES,José Iglesias,advanced,Batter,Handedness,2022,vs R as R,4.8%,11.2%,0.43,0.282,0.324,0.345,0.669,0.062,0.321,20,-1.8,0.298,77
COLORADO ROCKIES,José Iglesias,advanced,Batter,Handedness,2022,vs L,2.2%,10.9%,0.2,0.322,0.359,0.483,0.841,0.161,0.347,15,4.1,0.366,123
COLORADO ROCKIES,José Iglesias,advanced,Batter,Handedness,2022,vs R,4.8%,11.2%,0.43,0.282,0.324,0.345,0.669,0.062,0.321,20,-1.8,0.298,77
COLORADO ROCKIES,Charlie Blackmon,advanced,Batter,Handedness,2022,vs L as L,3.8%,13.5%,0.29,0.296,0.33,0.449,0.779,0.153,0.337,14,2.2,0.337,104
COLORADO ROCKIES,Charlie Blackmon,advanced,Batter,Handedness,2022,vs R as L,7.9%,19.6%,0.4,0.259,0.321,0.486,0.807,0.227,0.274,35,7.0,0.347,110
COLORADO ROCKIES,Charlie Blackmon,advanced,Batter,Handedness,2022,vs L,3.8%,13.5%,0.29,0.296,0.33,0.449,0.779,0.153,0.337,14,2.2,0.337,104
COLORADO ROCKIES,Charlie Blackmon,advanced,Batter,Handedness,2022,vs R,7.9%,19.6%,0.4,0.259,0.321,0.486,0.807,0.227,0.274,35,7.0,0.347,110
COLORADO ROCKIES,C.J. Cron,advanced,Batter,Handedness,2022,vs L as R,7.3%,30.9%,0.24,0.242,0.3,0.465,0.765,0.222,0.295,14,0.9,0.321,92
COLORADO ROCKIES,C.J. Cron,advanced,Batter,Handedness,2022,vs R as R,5.9%,23.7%,0.25,0.313,0.365,0.578,0.943,0.265,0.367,48,18.5,0.402,148
COLORADO ROCKIES,C.J. Cron,advanced,Batter,Handedness,2022,vs L,7.3%,30.9%,0.24,0.242,0.3,0.465,0.765,0.222,0.295,14,0.9,0.321,92
COLORADO ROCKIES,C.J. Cron,advanced,Batter,Handedness,2022,vs R,5.9%,23.7%,0.25,0.313,0.365,0.578,0.943,0.265,0.367,48,18.5,0.402,148
COLORADO ROCKIES,Brendan Rodgers,advanced,Batter,Handedness,2022,vs L as R,8.7%,12.5%,0.69,0.33,0.394,0.532,0.926,0.202,0.351,20,7.5,0.401,147
